order_no,customer_id,product_name,quantity
752437776,101011099,ISA,52
727722117,101010291,Processor,3
651897239,101011038,Mouse,19
804457942,101010773,IrDA,58
535472168,101010726,Tape_drive,83
841634188,101010503,Tape_drivers,44
580437359,101010721,BIOS,76
839485945,101010760,Hard_drive,37
706494693,101010300,COM_port,20
539903169,101010914,Jumpers,4
527572376,101010380,EIDE,47
618697019,101011005,CD-ROM,100
514083461,101010424,Floppy_drive,38
578412103,101010360,Joystick,83
630347910,101010171,SPS,61
528341911,101010429,Riser_board,25
511734220,101010890,Video_card,60
596155486,101010853,Intel_Pentium_processor,30
591762768,101010108,Power_supply,86
521310277,101010953,APM,30
823634630,101010293,Power_management,17
902647022,101010453,RAM,51
579674756,101010808,BIOS,61
782563685,101010709,Processor,49
761010488,101011063,Modem,2
827396312,101011012,Sound_card,61
808906348,101010129,Power_supply,52
563530780,101010186,Video_card,24
547733728,101010513,Network_card,42
797496505,101010829,SPS,35
702229974,101010818,Modem,58
730754332,101010762,Case,4
537320070,101010533,Hard_drive,21
800022548,101010751,Hard_drive,35
760234269,101011012,CPU,92
898480606,101010874,Infrared_port,87
676867543,101010399,Video_drivers,96
549622252,101011087,Interposer,17
875676467,101010154,LCD,43
906157099,101010154,MCA,87
667849412,101010625,Flex,52
900366184,101010961,Hard_drive,98
627126116,101010742,Floppy_drive,29
759247536,101010249,ISA,46
868042970,101011019,Monitor,22
639650087,101010141,SPS,35
835347649,101010318,CD-ROM,43
622160496,101010800,COM_port,61
555972422,101010633,EISA,58
768325817,101010448,Video_drivers,13
673736877,101010714,Speakers,100
835239380,101010245,Memory,20
717964308,101010540,DVD,91
724056998,101010154,Intel_OverDrive_processor,52
802939833,101010881,Hard_drive,38
744800646,101010448,Motherboard,11
563147424,101010991,Power_supply,84
543979462,101010428,Speakers,85
815431604,101010229,PCMCIA_and_PC_Card,44
745235952,101010526,Dip_switches,97
580085310,101010264,CPU,40
579363292,101010642,Heat_sink,78
725195761,101010792,CD-R,17
733988431,101010712,Monitor,99
599330680,101010876,Microphone,62
568646392,101010491,IrDA,65
574387080,101010565,Modem_drivers,16
653273288,101010363,Printer,59
669657718,101010391,Headset,73
898625624,101011057,RAM,87
547888226,101010195,Joystick,79
686368375,101011041,Tape_drivers,88
866591634,101010298,Monitor,5
734498169,101010448,Sound_card,20
891276930,101010363,CD-R,26
904242784,101010654,Jumpers,87
637627820,101010570,Batteries,61
682572676,101010313,Hard_drive,61
767991351,101010201,USB,88
784014828,101010248,AT/DIN5,5
618602492,101010694,Mouse,3
725631923,101010842,Memory,26
695144109,101010219,LCD,87
624563816,101011027,Memory,7
724387375,101011016,PS/2,34
667798522,101010586,USB,91
569519913,101010406,RAM,76
595022440,101010463,BIOS,94
704656138,101010306,CPU,44
579048715,101010184,Speakers,25
888145096,101010484,Modem,100
572892017,101010171,Heat_sink,97
594605861,101010858,Heat_sink,32
611209383,101010854,LCD,7
550444749,101010145,Chassis,19
794038969,101011052,Intel_Pentium_processor,15
821770845,101010724,UPS,40
612607435,101010451,Modem,12
614443705,101010222,CD-ROM,78
816611203,101010882,Parallel_port,33
526623544,101010405,EIDE,85
850469480,101010985,Headset,5
609928283,101010976,PDA,23
583031113,101010739,AT/DIN5,67
881319270,101010480,Surge_suppressor,3
512474287,101010719,Joystick,55
608946566,101010760,Headset,17
807284242,101010502,ISA,52
897710246,101010266,Monitor,53
529016023,101010324,Processor,86
668217272,101010128,Speakers,50
906480872,101011010,Monitor,60
550477963,101010500,RAM,22
852355527,101011088,BIOS,61
667563026,101010626,PDA,11
634583779,101010168,NICad_batteries,53
624974747,101011067,ISA,53
827025566,101010345,Case,38
680954648,101010521,Serial_port,25
650388938,101010912,Video_card,97
667970167,101010147,Interposer,63
837303862,101010632,BIOS,62
833672347,101010725,Headset,24
674001183,101010777,Jumpers,87
840136115,101010426,Batteries,67
511655669,101010166,COM_port,60
713704329,101010957,IRQs,50
759391013,101010696,EIDE,30
764609608,101010261,CMOS,42
788815751,101010237,Power_supply,9
789287158,101010191,LCD,69
761657816,101010982,Jumpers,4
506222536,101010669,Interposer,4
865850937,101010237,Intel_Pentium_processor,58
684991338,101010877,AGP,69
566316977,101010735,Monitor,56
793716048,101010715,Case,63
802200214,101010315,APM,98
636658507,101010859,DVD,98
691270946,101010841,PDA,81
797952161,101010464,Palm_Pilot,47
682163646,101010510,Tape_drivers,12
615553577,101010735,CMOS,54
562312092,101010592,Hard_drive,30
707252395,101010812,Dip_switches,30
585134460,101010558,BIOS,98
864909607,101011069,Surge_suppressor,53
823182693,101010819,COM_port,90
793787559,101010704,Mouse,84
832589460,101010694,Tape_drivers,74
658816167,101010366,Flex,91
846667331,101010467,Flex,47
626797503,101010179,Intel_Pentium_processor,72
646943317,101010294,Riser_board,16
749362978,101011096,CD-ROM,31
720676438,101010278,IrDA,99
564044051,101010663,Hard_drive,66
848820060,101010599,NICad_batteries,7
684364745,101010300,Headset,48
565166801,101010155,PDA,93
867772619,101010965,EISA,19
790436768,101010209,Interposer,100
602472363,101010672,AGP,98
509078019,101010887,Modem_drivers,58
609077828,101010459,CD-RW,82
767962349,101010748,PCI,100
898573661,101010366,Infrared_port,88
522478992,101010692,Splitter,33
802104753,101010706,Intel_Pentium_processor,14
584611770,101010190,Serial_port,96
680096400,101010212,Palm_Pilot,37
751102377,101010294,Modem_drivers,67
855341628,101010239,AGP,72
708251343,101011098,Headset,64
907686866,101010506,Scanner,19
558257907,101010234,Splitter,10
825520115,101010675,MCA,88
613409140,101010398,RAID,49
569771155,101010313,RAM,66
600473836,101010934,BIOS,55
662239750,101010372,Tape_drive,73
891743560,101010728,Splitter,42
607077021,101011057,Printer,1
789339026,101010176,NiMH_batteries,28
715152409,101010190,Microphone,90
710408804,101010200,Video_card,85
847434878,101010254,Memory,66
888145791,101010399,Parallel_port,83
631070942,101010273,UPS,12
593233761,101010755,Flex,96
776933886,101010106,ISA,78
595516671,101010213,RAID,19
683157610,101010621,Modem,43
822418082,101010273,Tape_drive,16
661489857,101011016,Headset,99
511042948,101010394,Intel_Pentium_processor,77
874381533,101010798,Video_card,1
608013408,101010454,BIOS,81
700600485,101010976,UPS,87
776245176,101010521,MCA,85
735595585,101010990,Flex,24
550966505,101010254,CD-R,31
695301249,101011079,Mouse,14
511707518,101010977,LCD,95
542634402,101010599,Intel_Pentium_processor,29
725878435,101010107,PDA,70
842134180,101010326,CD-ROM,19
681801498,101010295,Heat_sink,4
725301268,101011058,BIOS,42
591960794,101010702,UPS,89
752528217,101010589,Scanner,80
653671474,101010187,Network_card,18
659971752,101010398,PCMCIA_and_PC_Card,31
656905664,101010752,Monitor,48
845798551,101010550,MCA,43
715711846,101010893,CD-R,32
625102596,101010281,Monitor,73
616935199,101010559,CMOS,84
653702642,101010297,AGP,62
758263251,101010745,Dip_switches,76
802375152,101010977,Serial_port,15
777704187,101010567,CPU,61
782861150,101011096,Serial_port,12
803309889,101010732,Chassis,84
573452568,101011027,EIDE,40
785028173,101010850,Jumpers,39
650087308,101010722,IrDA,46
517135292,101010313,Tape_drivers,20
832389004,101010230,Modem_drivers,2
711807591,101010526,Jumpers,12
893465854,101010785,PS/2,87
887312449,101010578,Intel_OverDrive_processor,89
610401833,101010154,Case,13
825010648,101010746,Intel_OverDrive_processor,47
682522065,101010315,Modem_drivers,46
645494104,101010224,CMOS,31
575426650,101010647,Floppy_drive,76
709341187,101010198,IDE,80
730398150,101010591,APM,91
815212703,101010619,Tape_drive,4
805721314,101010815,Keyboard,64
752871104,101011004,AT/DIN5,31
871309652,101010742,NiMH_batteries,70
803495299,101011060,Motherboard,24
541251589,101010953,Intel_OverDrive_processor,30
804372563,101010497,Riser_board,46
885879713,101010664,USB,52
829153416,101010384,Dip_switches,57
643261481,101011052,Interposer,20
705816520,101010725,Floppy_drive,16
674115651,101011004,Surge_suppressor,51
519330863,101011094,CD-ROM,88
859047401,101010985,RAM,3
871763688,101010725,Jumpers,81
664645959,101010309,Printer,47
607408430,101010995,Infrared_port,39
713050821,101010453,CD-ROM,95
731172423,101010922,Hard_drive,67
585718552,101010285,Batteries,50
553895609,101010611,Serial_port,69
645644089,101010660,RAM,46
852090050,101010757,CD-RW,83
742050169,101010175,Hard_drive,15
724259317,101010232,EISA,89
907413025,101010475,Keyboard,49
683949149,101011053,SCSI,16
546358608,101010507,Motherboard,58
587823073,101010410,Modem_drivers,10
782102552,101010140,Riser_board,34
835097426,101010206,USB,93
589020150,101011010,MCA,56
753298456,101010185,CD-R,38
521870475,101010648,Network_card,6
610456258,101010204,Jumpers,50
905418155,101010643,SPS,77
728187432,101010415,Heat_sink,32
806049572,101010901,COM_port,23
575215122,101011008,PCMCIA_and_PC_Card,59
894909112,101010987,Jumpers,36
543332301,101010248,CPU,44
633368829,101010489,Motherboard,41
623810821,101010139,Processor,78
886636896,101010931,Modem_drivers,74
603072315,101010691,Joystick,29
588765346,101010175,Mouse,88
571894236,101011063,Bus,60
516180150,101010956,EISA,79
508692631,101010293,Infrared_port,5
608911082,101011071,RAM,53
703049609,101010442,Parallel_port,24
811441932,101011000,PCI,100
591748422,101010605,Processor,17
511153487,101010510,USB,94
675023625,101010277,Chassis,50
783621537,101010796,Hard_drive,9
717375356,101010367,Infrared_port,86
846673516,101011015,CD-ROM,79
651104974,101010409,APM,38
823682093,101010541,Jumpers,70
634122963,101010497,Floppy_drive,88
732945433,101010727,Hard_drive,56
804580974,101010119,Power_supply,16
556971124,101010625,Splitter,27
832901798,101010413,Serial_port,8
766651381,101010862,Splitter,15
745712133,101010668,Sound_card,8
725789405,101010624,MCA,86
894086366,101010470,Serial_port,45
541706267,101010169,Tape_drivers,12
774132515,101010844,Heat_sink,53
702293495,101010277,Processor,35
610177400,101010322,Motherboard,24
572238208,101010524,Dip_switches,23
854240376,101010194,NICad_batteries,48
823702769,101011072,Speakers,16
809901880,101010490,Modem,93
621966047,101010333,COM_port,16
734010111,101010818,Splitter,57
758878187,101011042,CD-ROM,27
899876435,101010177,Serial_port,58
663503100,101010663,SPS,98
641825234,101010628,Chassis,77
591450153,101011100,MCA,43
741928170,101010661,Modem_drivers,60
742861212,101010887,CD-ROM,87
837759930,101010520,Scanner,85
753718429,101010150,IrDA,81
888410878,101010581,Power_supply,36
902055002,101010419,PS/2,56
722269583,101010226,Surge_suppressor,42
743643941,101010752,Riser_board,77
567775199,101010492,USB,63
731572166,101010907,Jumpers,60
739427991,101010622,ISA,29
523924670,101010759,AT/DIN5,17
892789847,101010760,Printer,63
900693343,101010507,Power_supply,66
768120076,101010664,AGP,58
832796758,101010554,Tape_drivers,61
618251551,101011022,PS/2,66
513738870,101010219,Serial_port,27
848476865,101010456,UPS,64
602603117,101010894,Tape_drive,37
873116051,101011071,Memory,38
768548346,101010730,Flex,34
742046311,101010448,SCSI,95
906417338,101010602,Interposer,36
705091277,101011046,Hard_drive,86
818323426,101010778,Scanner,85
780446392,101010516,Modem_drivers,40
732867806,101010521,Tape_drivers,94
707219529,101010104,COM_port,73
728313829,101010204,Chassis,16
611172780,101010986,SPS,2
742873210,101010830,DVD,56
518371508,101010795,Serial_port,85
854417343,101010479,Hard_drive,22
710111889,101011046,Processor,10
858111958,101010700,Processor,6
709261884,101010249,COM_port,1
773550286,101010938,APM,90
605941237,101010491,Intel_Pentium_processor,4
737729078,101010482,ISA,61
793478681,101010268,Case,16
628378078,101010613,IDE,1
786911086,101010919,DVD,86
546954745,101010325,Power_management,2
794595501,101011054,NICad_batteries,62
556240451,101010180,Surge_suppressor,33
603135635,101010936,DVD,6
832123167,101010136,Batteries,80
790019917,101010733,COM_port,95
513510074,101010292,Network_card,43
793707623,101010622,IrDA,47
644639176,101010860,Memory,15
714846425,101011059,USB,32
565759374,101010143,Heat_sink,12
762476085,101010498,Hard_drive,71
509083991,101010141,Jumpers,90
547448403,101010218,Network_card,29
649004592,101010545,PCMCIA_and_PC_Card,94
670761530,101010877,SPS,85
742059766,101010730,LCD,47
612195676,101010793,EIDE,16
708239070,101010575,Scanner,87
794427735,101010841,PDA,3
610897777,101010176,Splitter,59
514929148,101010599,Modem,42
888318336,101010654,PS/2,84
873735196,101010303,CD-R,87
832922893,101010842,Heat_sink,90
582873375,101010385,CD-ROM,32
768329293,101010731,Palm_Pilot,10
623229611,101010825,BIOS,72
591370894,101010301,PS/2,100
874162549,101010992,Intel_Pentium_processor,71
587892767,101010222,Chassis,67
869198992,101010388,Floppy_drive,47
662387766,101010913,Flex,93
825939778,101010465,BIOS,89
731385286,101010117,IDE,76
876977106,101010428,Modem,91
598705964,101010395,Power_management,19
612304954,101010879,Motherboard,77
613939411,101010558,Chassis,84
661156331,101010471,Power_supply,65
814708161,101010953,EISA,16
621708691,101010844,Modem_drivers,80
889042796,101010344,CD-RW,34
538976573,101010750,Sound_card,35
547219043,101010917,Speakers,28
822681134,101010323,NICad_batteries,77
615994642,101010747,NICad_batteries,11
518463087,101010406,AGP,74
557843080,101010890,IRQs,14
786688911,101010842,Joystick,85
864207818,101010721,UPS,96
562764758,101010472,Serial_port,83
880640262,101010348,USB,27
538948290,101010121,Sound_card,81
558905125,101010178,Scanner,93
640083792,101010602,Network_card,68
866019860,101010797,PCI,93
613048480,101011019,Video_drivers,17
542014621,101010498,ISA,68
861744133,101010434,AGP,86
880315369,101011058,Speakers,19
842602108,101010450,Hard_drive,29
732348236,101010687,IrDA,65
509705798,101010325,Riser_board,37
715299369,101010580,Dip_switches,31
655455283,101010328,RAID,7
694288936,101010303,RAM,67
905073754,101010138,Splitter,35
665483280,101010788,Splitter,76
806731939,101010199,DVD,28
548799699,101011095,CPU,63
695585596,101011004,PDA,44
859092795,101010805,Video_card,85
720425924,101011015,Headset,35
835986471,101010615,AGP,80
756972208,101010646,Surge_suppressor,34
734099428,101010374,NICad_batteries,99
561240820,101011100,PCI,27
655624652,101010212,Joystick,32
746346189,101010703,Joystick,20
880187875,101010567,UPS,83
781279533,101010913,Interposer,45
836997031,101010722,Sound_card,68
653131674,101010228,Modem_drivers,4
700925435,101010978,Memory,90
529314824,101010307,Power_management,64
541950625,101010824,CD-ROM,79
768972407,101010872,Batteries,35
615664198,101010723,Power_management,95
900811534,101010170,Chassis,57
646189985,101010389,Printer,27
537993239,101010471,Heat_sink,42
760443555,101010236,Motherboard,36
573948340,101010629,CD-R,51
827443996,101010900,Intel_Pentium_processor,7
654819805,101010874,Modem,24
671157916,101010981,SPS,5
563301948,101010252,Modem,67
550743213,101010851,IDE,57
675452403,101010841,Floppy_drive,40
602996527,101011018,PCMCIA_and_PC_Card,25
561627917,101010569,Intel_Pentium_processor,59
820534475,101010588,Riser_board,73
523034060,101010974,Interposer,26
576424562,101010823,Floppy_drive,49
742632590,101010345,EIDE,50
654413598,101010418,IDE,57
527964998,101010920,CMOS,2
722770260,101010830,LCD,20
859464167,101010949,Serial_port,67
699951092,101010985,LCD,42
545515571,101010418,MCA,94
564425421,101011088,AT/DIN5,61
861815278,101010461,Keyboard,84
705088641,101010504,NICad_batteries,42
821138600,101010677,Tape_drivers,45
553560156,101010892,Intel_OverDrive_processor,70
732006684,101010351,Parallel_port,63
762143098,101010200,Heat_sink,70
514479198,101010470,COM_port,84
901984212,101010552,Modem_drivers,93
774626671,101011081,RAID,69
546510790,101010990,MCA,8
758800023,101010889,Monitor,24
732889981,101010945,NICad_batteries,43
851599910,101010524,Tape_drivers,49
719614026,101011076,IRQs,72
891561672,101010508,Modem,80
510436961,101011014,Dip_switches,93
812494215,101010708,Modem,80
540573694,101010213,Memory,56
678979491,101010618,Video_drivers,87
784247926,101011063,Parallel_port,55
868390612,101010877,PDA,5
858401044,101011073,CD-R,28
691312945,101011067,IrDA,35
736228637,101010616,Bus,35
518947543,101010824,Motherboard,17
802248525,101011010,IRQs,32
633498265,101010793,NICad_batteries,47
556805124,101010795,Parallel_port,67
882068763,101010915,CMOS,30
810930495,101010977,MCA,63
617367944,101010245,Chassis,45
675489420,101010632,IRQs,31
801685721,101011027,Flex,31
824647063,101010252,USB,46
641386694,101010456,Serial_port,54
766541755,101010202,ISA,99
856377547,101010472,MCA,55
789820324,101010548,Case,44
639766898,101010868,IrDA,48
540283056,101010946,MCA,80
862630535,101010119,CPU,51
584256557,101010762,APM,63
622195890,101010938,Tape_drivers,64
610221789,101010307,Monitor,57
732693032,101010753,NICad_batteries,42
700918072,101010684,CMOS,73
582224863,101010565,Video_card,10
858063701,101010553,Splitter,58
836455600,101010480,Splitter,71
697571772,101010742,Mouse,38
582998848,101010621,EISA,40
576800223,101011048,CD-RW,16
892901109,101010704,NICad_batteries,35
743461239,101010442,Surge_suppressor,48
799134287,101010478,Floppy_drive,14
869723330,101011058,Infrared_port,61
806540891,101010207,DVD,89
850429085,101010446,BIOS,80
791893565,101010172,Processor,97
801059860,101010196,IRQs,31
624911280,101011021,CD-RW,6
615204641,101011008,LCD,44
778686447,101010322,RAID,69
881920505,101010430,PCMCIA_and_PC_Card,1
861989485,101010394,Intel_Pentium_processor,51
539788376,101010473,Batteries,56
651558585,101010392,EIDE,5
653238628,101010813,Serial_port,7
512734694,101010249,Riser_board,67
731069030,101010451,EIDE,49
751086935,101010636,Printer,71
673025784,101010709,Modem_drivers,15
728214473,101010760,Parallel_port,74
755696933,101010131,ISA,26
872978766,101010537,BIOS,13
626254411,101010228,Case,56
546935658,101010412,Palm_Pilot,31
535220466,101010631,Infrared_port,1
825043000,101010508,IrDA,10
832659188,101010312,Intel_Pentium_processor,56
774495828,101010953,Flex,62
515617977,101010478,Processor,81
554645963,101010508,Tape_drivers,54
791012474,101010636,Chassis,68
523230972,101010738,Serial_port,32
649422109,101010984,Case,33
597202434,101010251,Intel_OverDrive_processor,61
907623661,101010577,Power_supply,13
867595320,101010415,IRQs,85
739194637,101010345,EISA,48
760864611,101011072,Power_management,65
573221792,101010976,Parallel_port,80
740980178,101010789,Parallel_port,59
749330593,101010691,IRQs,13
612606055,101010816,Joystick,46
552487608,101010437,LCD,21
537107781,101010170,IRQs,38
856404538,101010507,PDA,19
866804736,101011076,UPS,29
877055665,101010484,NICad_batteries,24
587153626,101010491,Dip_switches,89
622349797,101010715,Splitter,55
709081468,101010158,EIDE,64
607641256,101010885,NiMH_batteries,13
830430460,101010190,Tape_drive,58
735811068,101010930,Intel_OverDrive_processor,26
543967096,101010553,PDA,29
872842376,101010879,Motherboard,19
670784672,101010795,Processor,2
721003589,101010396,Network_card,34
694776920,101010405,Jumpers,21
752969499,101010726,IrDA,36
665256739,101010309,MCA,21
670087011,101010995,Headset,41
569834269,101010324,USB,17
693302596,101011047,Memory,46
683921995,101010201,RAM,94
685596173,101010307,NiMH_batteries,4
898460092,101011094,Tape_drive,31
894480654,101010372,Motherboard,19
585628224,101010562,Riser_board,56
697292570,101010172,Tape_drivers,3
784043677,101011047,Motherboard,78
510520234,101010824,Bus,70
557066821,101011083,NiMH_batteries,23
627949589,101010837,SCSI,86
722247246,101010637,RAM,43
885987335,101010145,Headset,23
745566760,101010947,RAM,10
672831721,101010386,EISA,12
861372823,101010683,Splitter,81
750168459,101010571,Modem_drivers,14
696120746,101011046,CD-ROM,51
528903971,101010606,USB,24
832857630,101010823,EIDE,57
584076396,101011100,SPS,45
627825323,101010234,Floppy_drive,90
541187855,101011082,IRQs,48
752607041,101010770,EISA,74
809959759,101010669,Floppy_drive,41
649430389,101010664,EISA,69
752265867,101010726,Power_management,64
611064009,101010605,Speakers,48
853811205,101010500,LCD,15
798792458,101010176,Monitor,96
657618527,101010737,Modem,57
813859206,101010696,Chassis,48
754169867,101010417,Flex,77
785025945,101010776,Network_card,20
835420995,101010554,UPS,51
556467689,101010773,Surge_suppressor,32
741803260,101010969,AT/DIN5,84
581591439,101010649,UPS,92
614274264,101010172,BIOS,11
706113327,101010337,CD-RW,30
688599127,101010898,Motherboard,23
699479390,101010548,Headset,28
875701988,101010728,CD-ROM,40
728033609,101010444,IrDA,70
566017884,101010590,Speakers,61
862768578,101010747,Jumpers,59
643322059,101010671,NiMH_batteries,65
898440567,101010940,PS/2,61
616019845,101010903,Modem_drivers,67
666542791,101010327,Network_card,32
815581379,101010619,Video_card,33
675874064,101010514,Bus,17
837372582,101010240,Modem_drivers,75
677110107,101010440,PDA,42
709924066,101010854,IrDA,48
907789576,101010324,PDA,28
554361074,101010332,Video_drivers,82
783463666,101010980,PDA,30
867349715,101010900,Hard_drive,6
767900049,101010261,Jumpers,78
679622938,101010735,Intel_Pentium_processor,93
907342411,101010711,IDE,63
601637367,101010175,Hard_drive,54
525152303,101010611,Parallel_port,3
784334082,101010745,Floppy_drive,37
722451168,101010399,Modem_drivers,25
563562417,101010599,Video_card,42
679407574,101010248,Monitor,83
772805635,101010915,CD-ROM,65
733838899,101010437,Monitor,100
555939469,101010266,COM_port,32
731478388,101010393,EIDE,91
716678980,101010277,IrDA,20
793810540,101010232,Splitter,70
524246384,101010143,BIOS,12
619516583,101010103,Case,58
800540473,101010492,APM,27
720503664,101010313,BIOS,23
622404789,101010651,RAID,23
632389936,101010450,Keyboard,82
663182518,101010384,Batteries,32
770001979,101010497,PS/2,17
689621310,101010158,Bus,51
906040195,101010670,COM_port,45
787338998,101010505,Heat_sink,78
559924417,101010630,CD-R,10
569342154,101010313,NiMH_batteries,24
696538111,101010483,Palm_Pilot,79
750972431,101010338,Headset,25
718064253,101010342,Bus,10
799138000,101010368,Hard_drive,5
591531741,101010486,Splitter,75
663373588,101010723,Modem_drivers,68
800784079,101011065,SCSI,3
847259528,101010243,Microphone,80
651578801,101010639,Parallel_port,94
571554677,101010152,Serial_port,70
814087393,101011094,Sound_card,38
681596668,101011040,Speakers,66
790308365,101010497,Tape_drivers,76
888661823,101010747,Modem_drivers,80
591605714,101010803,Interposer,78
589997579,101010715,Heat_sink,85
693841352,101010764,Hard_drive,47
791364223,101010741,Surge_suppressor,9
829744262,101010397,SCSI,8
870835363,101010878,CMOS,100
832657188,101010889,RAID,78
827459849,101010332,Batteries,48
669618461,101010240,NICad_batteries,54
742209629,101010335,Tape_drive,37
862991385,101010689,Speakers,50
873135937,101010536,Hard_drive,96
694073266,101010938,Modem_drivers,27
577918479,101010315,Interposer,51
623184550,101010952,Power_management,70
897590322,101010874,RAID,49
859022037,101011024,SCSI,83
776670636,101011023,UPS,57
825713038,101010119,Joystick,8
565825566,101010178,Tape_drivers,70
865085643,101010113,Modem,9
884593531,101010862,PCI,62
572025852,101010687,Flex,67
816517005,101010844,EISA,69
714810527,101010898,Headset,38
715012665,101011029,SPS,7
779337585,101010172,Interposer,47
633944155,101010490,RAM,56
666733497,101011072,Riser_board,5
774181443,101010292,Video_card,1
682270827,101010236,Scanner,15
606406327,101010505,RAM,92
815208359,101010830,Printer,33
724247205,101010311,Infrared_port,8
515529538,101010527,CPU,63
587750553,101010761,ISA,50
633250776,101010353,Video_card,91
849369997,101010644,NiMH_batteries,13
902394150,101010293,Tape_drivers,98
659711361,101010712,Intel_OverDrive_processor,76
845515454,101010151,Speakers,46
887446422,101010699,Case,32
668363291,101010511,Infrared_port,20
775409743,101010884,USB,93
711883840,101010118,Monitor,31
904500527,101010355,PCMCIA_and_PC_Card,55
570090745,101010430,BIOS,5
596540580,101010497,Serial_port,19
898011125,101010711,Headset,2
822760534,101010920,Headset,96
719133977,101010850,MCA,38
694195845,101011051,Interposer,61
817494552,101010715,NICad_batteries,4
624897716,101010303,Splitter,67
560438712,101010941,BIOS,59
844575115,101010927,Modem_drivers,13
565819775,101010494,Network_card,38
651062062,101010348,Video_card,11
549687770,101010304,Speakers,12
641173500,101011004,Dip_switches,63
856987505,101011001,Network_card,75
808883191,101010134,Riser_board,82
744348313,101010198,Mouse,89
718931881,101010980,RAID,42
540518968,101010799,CMOS,97
883441357,101010976,EISA,26
887689191,101010866,RAID,19
526940723,101010142,Jumpers,65
525689614,101010944,Tape_drive,1
719676629,101010164,SPS,71
669610417,101010781,Processor,98
602637216,101011093,Serial_port,94
901381091,101010206,Chassis,19
609995102,101010305,Power_supply,73
685081771,101010634,CMOS,12
806434176,101010969,COM_port,50
771270048,101010812,NiMH_batteries,83
746998803,101010318,Bus,31
697559386,101010509,Parallel_port,53
868053689,101010425,Modem,28
508083856,101010389,BIOS,70
622687699,101010735,Motherboard,28
690154554,101011027,IDE,11
750482204,101010886,Modem_drivers,5
595746951,101010960,Headset,15
623674275,101010358,Floppy_drive,7
889273329,101010832,Power_management,70
639069280,101010576,Modem_drivers,54
